"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2026-06-19","93.3","-1.83","5.2","Misiorowski, Jacob",621566,694819,,"ball",,,,,11,,"R","L","R","ATL","MIL","B",,,1,2,2026,"-1.22","0.16",-1.32701091570956,3.0699479933730998,622761,,645277,1,6,"Bot",,,,,,,4.086770989620113,-135.92621669664007,0.04734597175982891,-16.0036672382382,28.278612409610677,-30.342117552520946,3.37183399,1.701673228,,,,"95.5",1808,"7.4",824910,661388,683734,668930,687401,806198,694192,669003,663368,"53.1",,,,,,,,46,5,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",243,"0.017","0.044",,,,,"-0.044",,-1,-1,0.479,0.479,24,32,24,32,3,2,7,2,7,1,"2.44","1.22","-1.22","31.9",,,,,
"FF","2026-06-19","98.2","-1.99","5.23","Misiorowski, Jacob",621566,694819,,"ball",,,,,11,,"R","L","R","ATL","MIL","B",,,0,2,2026,"-1","1.02",-1.7058179250887908,3.857339184064041,622761,,645277,1,6,"Bot",,,,,,,3.17310976209133,-143.05590466195335,-0.5245863908247198,-14.41522148525788,32.82532002976352,-18.25763764559989,3.37183399,1.701673228,,,,"100.5",2428,"7.5",824910,661388,683734,668930,687401,806198,694192,669003,663368,"53.03",,,,,,,,46,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",228,"0.012","-0.005",,,,,"0.005",,-1,-1,0.467,0.467,24,32,24,32,3,2,7,2,7,1,"1.34","1","-1","29.6",,,,,
"FF","2026-06-19","100.8","-1.71","5.23","Misiorowski, Jacob",621566,694819,,"foul",,,,,5,,"R","L","R","ATL","MIL","S",,,0,2,2026,"-1.19","1.18",-0.06136703012208322,2.7390806487775317,622761,,645277,1,6,"Bot",,,,,,,7.567373319060165,-146.61370032788594,-4.338261614926225,-18.94870348927629,34.67401934889209,-14.354675550252812,3.37183399,1.701673228,187,"75",61,"103.1",2489,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.94",,,,,,,,46,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",224,"0","0","77.4","7.2",,,"0","88.0",-1,-1,0.467,0.467,24,32,24,32,3,2,7,2,7,1,"1.07","1.19","-1.19","30.1",3.7801713249800577,6.62212889422649,32.7647993681527,37.24646232235609,28.465462034579897
"FF","2026-06-19","100.6","-1.9","5.21","Misiorowski, Jacob",621566,694819,,"foul_tip",,,,,2,,"R","L","R","ATL","MIL","S",,,0,1,2026,"-1.01","1.14",-0.25196949526437284,2.9963099511405757,622761,,645277,1,6,"Bot",,,,,,,7.154850375828709,-146.45124305013428,-3.5192022430810335,-16.135003139290852,31.92838965435279,-15.03002250316335,3.37183399,1.701673228,,,,"103.8",2465,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.73",,,,,,,,46,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"-0.029","-0.058","78.4","7.1",,,"0.058",,-1,-1,0.496,0.496,24,32,24,32,3,2,7,2,7,1,"1.09","1.01","-1.01","31.0",3.9721835372458387,8.75349588581024,28.816557553719395,41.31638655584758,29.053663942495813
"FC","2026-06-19","93.4","-1.73","5.24","Misiorowski, Jacob",621566,694819,,"called_strike",,,,,3,,"R","L","R","ATL","MIL","S",,,0,0,2026,"0.41","0.63",0.3481612182765725,3.3132187700072446,622761,,645277,1,6,"Bot",,,,,,,4.463197573194189,-136.05854911850537,-0.5058522896308323,4.277726327930108,27.185008086538453,-24.398703948056028,3.37183399,1.701673228,,,,"96.2",2196,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.86",,,,,,,,46,1,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",182,"-0.018","-0.048",,,,,"0.048",,-1,-1,0.514,0.514,24,32,24,32,3,2,7,2,7,1,"1.96","-0.41","0.41","29.9",,,,,
"FF","2026-06-19","100.3","-2.01","5.19","Misiorowski, Jacob",645277,694819,"single","hit_into_play",,,,,5,"Ozzie Albies singles on a line drive to right fielder Blake Perkins. Jorge Mateo to 3rd.","R","L","R","ATL","MIL","X",9,"line_drive",0,0,2026,"-0.79","1.27",-0.02172465686909475,2.132505578674681,,,622761,1,6,"Bot",147.83,111.69,,,,,7.502529306247122,-145.84295230510887,-6.106529386104153,-12.993443333126988,33.22251656542274,-12.714219636455915,2.984801509,1.506348425,141,"90.6",10,"102.9",2413,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.87",0.571,0.525,"0.9",1,1,0,4,45,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",227,"0.113","0.409","78.0","6.9",,0.621,"-0.409","90.6",-1,-1,0.401,0.401,24,29,24,29,3,2,7,2,7,1,"0.99","0.79","-0.79","28.5",9.014032950136903,4.688495944427557,38.47640149412507,32.828819769580534,29.440607504488835
"FF","2026-06-19","99.6","-1.85","5.25","Misiorowski, Jacob",686948,694819,"strikeout","swinging_strike",,,,,1,"Drake Baldwin strikes out swinging.","R","L","R","ATL","MIL","S",2,,1,2,2026,"-0.89","1.21",-0.8158537917288325,3.167934038487969,,,622761,0,6,"Bot",,,,,,,5.065766048533906,-144.97248901222395,-3.141569929596082,-13.751819859455873,32.50084030598813,-14.583821691563816,3.205962927,1.617962598,,,,"102.5",2560,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.78",,0,"0",1,0,0,,44,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",221,"-0.041","-0.18","70.8","6.1","0.49199946",,"0.18",,-1,-1,0.442,0.442,24,25,24,25,3,2,7,2,7,1,"1.08","0.89","-0.89","28.6",-2.7361979791713966,33.79749158799712,23.876597215273932,45.37930206550326,7.511346921779192
"FC","2026-06-19","95.3","-1.92","5.11","Misiorowski, Jacob",686948,694819,,"swinging_strike",,,,,14,,"R","L","R","ATL","MIL","S",,,1,1,2026,"0.27","0.41",1.1321178802186387,2.0154533096207046,,,622761,0,6,"Bot",,,,,,,7.459664644354891,-138.72229287193906,-3.3507326367798775,2.075953024167581,27.562526896314957,-26.316596537598503,3.205962927,1.617962598,,,,"98.1",2552,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.89",,,,,,,,44,3,"Cutter",0,1,0,1,1,0,0,1,"Strategic","Standard",204,"-0.015","-0.055","76.0","7.2","2.297458728",,"0.055",,-1,-1,0.457,0.457,24,25,24,25,3,2,7,2,7,1,"2.07","-0.27","0.27","27.8",14.83523000126648,-2.0595015273995356,36.946781293950174,24.383693513853274,28.450387042376363
"FF","2026-06-19","99.9","-1.86","5.23","Misiorowski, Jacob",686948,694819,,"foul",,,,,4,,"R","L","R","ATL","MIL","S",,,1,0,2026,"-0.86","1.31",-0.27787406575423146,2.3785790679573937,,,622761,0,6,"Bot",,,,,,,6.536085367580083,-145.35575883426057,-5.552030624407509,-13.71243368592135,32.58035056349664,-12.527095345311949,3.205962927,1.617962598,231,"80.4",52,"102.6",2653,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.84",,,,,,,,44,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",225,"-0.012","-0.06","73.2","7.5",,,"0.06","88.0",-1,-1,0.469,0.469,24,25,24,25,3,2,7,2,7,1,"0.97","0.86","-0.86","28.0",8.16398432803209,8.881132256355409,36.10042038128085,40.31339577603177,22.13586916344702
"FC","2026-06-19","93.8","-1.89","5.13","Misiorowski, Jacob",686948,694819,,"ball",,,,,13,,"R","L","R","ATL","MIL","B",,,0,0,2026,"0.13","0.52",-0.4389350993852167,1.2036357495384582,,,622761,0,6,"Bot",,,,,,,3.5167548286337014,-136.67737736881045,-5.600213308640179,0.9783733947980826,25.41034587600868,-24.690472624514683,3.205962927,1.617962598,,,,"96.9",2407,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.86",,,,,,,,44,1,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",191,"0.009","0.038",,,,,"-0.038",,-1,-1,0.46,0.46,24,25,24,25,3,2,7,2,7,1,"2.03","-0.13","0.13","30.7",,,,,
"FF","2026-06-19","102","-1.82","5.27","Misiorowski, Jacob",622761,694819,"single","hit_into_play",,,,,6,"Jorge Mateo singles on a ground ball to shortstop Cooper Pratt.","R","R","R","ATL","MIL","X",6,"ground_ball",1,2,2026,"-1","1.11",0.7432565812570393,2.652397012342557,,,,0,6,"Bot",113.13,162.54,,,,,9.810300628425138,-148.16000547507957,-4.721217058274347,-17.13764276023969,35.10387724386794,-14.783883670877715,3.198064305,1.613976378,3,"73.6",-40,"104.5",2625,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.79",0.093,0.084,"0.9",1,1,0,2,43,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",218,"0.076","0.538","72.3","7.5",,0.098,"-0.538","88.0",-1,-1,0.384,0.384,24,31,24,31,2,1,7,2,7,1,"1.08","1","1","30.5",-3.77916372906161,-1.1107459197650469,18.53388210279581,47.57013337374736,24.74468688012089
"FF","2026-06-19","101.2","-1.73","5.3","Misiorowski, Jacob",622761,694819,,"foul",,,,,7,,"R","R","R","ATL","MIL","S",,,1,2,2026,"-0.81","1.36",-0.4282769085589342,2.026272353043974,,,,0,6,"Bot",,,,,,,5.680306514893797,-147.18299506301528,-7.10074452517027,-13.142252115661757,33.55047864842468,-10.853047918837577,3.198064305,1.613976378,191,"74.7",58,"103.7",2711,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.93",,,,,,,,43,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",218,"0","0","74.8","7.7",,,"0","88.0",-1,-1,0.384,0.384,24,31,24,31,2,1,7,2,7,1,"0.86","0.81","0.81","31.2",-4.77930271003994,-6.550748784217359,35.324887635416104,33.666276618180305,29.171998190848196
"FF","2026-06-19","101.1","-1.84","5.21","Misiorowski, Jacob",622761,694819,,"ball",,,,,14,,"R","R","R","ATL","MIL","B",,,0,2,2026,"-0.91","1.24",1.0668799912084355,1.6731656824908305,,,,0,6,"Bot",,,,,,,10.487155088530066,-146.74812371392184,-7.542431042183985,-15.611203880300643,32.83965362201149,-12.588456310047317,3.198064305,1.613976378,,,,"103.9",2704,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.69",,,,,,,,43,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",219,"0.004","0.023",,,,,"-0.023",,-1,-1,0.38,0.38,24,31,24,31,2,1,7,2,7,1,"0.99","0.91","0.91","28.9",,,,,
"FC","2026-06-19","94.2","-2","5.02","Misiorowski, Jacob",622761,694819,,"swinging_strike",,,,,3,,"R","R","R","ATL","MIL","S",,,0,1,2026,"0.29","0.43",0.6876609954745919,2.796749740682412,,,,0,6,"Bot",,,,,,,6.401463461934409,-137.21194883888623,-0.9453664160598041,2.460506419215026,27.249492352842378,-26.731658947862115,3.198064305,1.613976378,,,,"97.2",2441,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.77",,,,,,,,43,2,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",188,"-0.01","-0.055","72.0","8.4","4.600286256",,"0.055",,-1,-1,0.39,0.39,24,31,24,31,2,1,7,2,7,1,"2.11","-0.29","-0.29","25.7",13.039995369851344,-29.307276763482722,13.629324323125,45.88994620717548,44.84414259299384
"FF","2026-06-19","99.7","-1.98","5.21","Misiorowski, Jacob",622761,694819,,"called_strike",,,,,5,,"R","R","R","ATL","MIL","S",,,0,0,2026,"-1.01","1.26",-0.21590498302374383,2.197567298502812,,,,0,6,"Bot",,,,,,,7.394536140275978,-144.9941243354454,-5.842736070522855,-16.012105975477777,32.8570407755863,-13.229611066838856,3.198064305,1.613976378,,,,"102.4",2707,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.82",,,,,,,,43,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",222,"-0.006","-0.043",,,,,"0.043",,-1,-1,0.396,0.396,24,31,24,31,2,1,7,2,7,1,"1.03","1.01","1.01","28.0",,,,,
"FF","2026-06-19","100.7","-1.7","5.24","Misiorowski, Jacob",642201,694819,"strikeout","called_strike",,,,,9,"Eli White challenged (pitch result), call on the field was confirmed: Eli White called out on strikes.","R","R","R","ATL","MIL","S",2,,2,2,2026,"-0.87","1.4",0.8077491054594939,1.6841499743029824,,,,2,5,"Bot",,,,,,,9.208308894672864,-146.2493564889816,-7.914289378764058,-14.526588283040336,30.5661394422451,-10.36438668184068,3.315666011,1.673326772,,,,"103.6",2675,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.8",,0,"0",1,0,0,,38,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",221,"-0.014","-0.221",,,,,"0.221",,-1,-1,0.354,0.354,24,32,24,32,2,1,7,2,7,1,"0.84","0.87","0.87","32.7",,,,,
"FF","2026-06-19","102.7","-1.77","5.23","Misiorowski, Jacob",642201,694819,,"ball",,,,,14,,"R","R","R","ATL","MIL","B",,,1,2,2026,"-0.82","1.5",1.9915366042673008,2.0853758908468625,,,,2,5,"Bot",,,,,,,12.85311927449896,-148.96592840695163,-7.341279273914929,-15.122723943429046,32.87925001199532,-8.174039263011824,3.315666011,1.673326772,,,,"105.6",2772,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.71",,,,,,,,38,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",223,"0.002","0.044",,,,,"-0.044",,-1,-1,0.352,0.352,24,32,24,32,2,1,7,2,7,1,"0.66","0.82","0.82","37.1",,,,,
"FF","2026-06-19","102.3","-1.73","5.24","Misiorowski, Jacob",642201,694819,,"foul",,,,,3,,"R","R","R","ATL","MIL","S",,,1,1,2026,"-0.6","1.35",0.6594254256362652,2.8303998020393695,,,,2,5,"Bot",,,,,,,8.328095838130544,-148.76812760632052,-4.789260937440453,-10.90126785687178,35.545869695660336,-11.192940457067804,3.315666011,1.673326772,,,,"104.9",2548,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.82",,,,,,,,38,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",215,"-0.004","-0.07","68.5","6.7",,,"0.07",,-1,-1,0.356,0.356,24,32,24,32,2,1,7,2,7,1,"0.83","0.6","0.6","29.4",4.3205159481584525,17.961578727470187,28.84220692535565,44.294481316572146,22.936499163168158
"FF","2026-06-19","101.3","-1.97","5.14","Misiorowski, Jacob",642201,694819,,"swinging_strike",,,,,3,,"R","R","R","ATL","MIL","S",,,1,0,2026,"-0.74","1.23",0.36235919315986176,3.1939341107135055,,,,2,5,"Bot",,,,,,,8.447475436817886,-147.25693257310016,-3.0104168816186694,-12.723282648521895,34.294296983377144,-13.768216349375887,3.315666011,1.673326772,,,,"104.1",2532,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.72",,,,,,,,38,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",223,"-0.003","-0.055","73.0","6.9","0.1",,"0.055",,-1,-1,0.359,0.359,24,32,24,32,2,1,7,2,7,1,"0.99","0.74","0.74","30.0",13.624460368712247,7.7083274860476605,27.903378325879647,41.23838364355507,27.686023347063628
"FF","2026-06-19","101.3","-1.72","5.19","Misiorowski, Jacob",642201,694819,,"ball",,,,,12,,"R","R","R","ATL","MIL","B",,,0,0,2026,"-0.58","1.34",1.1088890732482317,3.399744611492122,,,,2,5,"Bot",,,,,,,9.438510874565429,-147.3494399728714,-2.8960658337953333,-10.542071068260721,32.72227602948618,-12.12285960191427,3.315666011,1.673326772,,,,"104.2",2533,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.81",,,,,,,,38,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0.002","0.043",,,,,"-0.043",,-1,-1,0.357,0.357,24,32,24,32,2,1,7,2,7,1,"0.87","0.58","0.58","28.8",,,,,
"FF","2026-06-19","101","-1.9","5.18","Misiorowski, Jacob",573262,694819,"field_out","hit_into_play",,,,,1,"Mike Yastrzemski lines out sharply to center fielder Garrett Mitchell.","R","L","R","ATL","MIL","X",8,"line_drive",3,1,2026,"-0.74","1.28",-0.36687845206166314,2.6535108854648324,,,,1,5,"Bot",128.96,54.75,,,,,6.204099324458089,-146.89604558436704,-4.745274242457913,-12.244083952338345,34.55830418956058,-12.725928926026073,3.125221457,1.577214567,358,"101.7",20,"103.8",2595,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.69",0.506,0.642,"0",1,0,0,5,37,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",218,"-0.04","-0.44","72.6","7.4",,1.037,"0.44","101.7",-1,-1,0.397,0.397,24,35,24,36,2,1,7,2,7,3,"0.96","0.74","-0.74","27.2",8.722232134350305,-0.4875444203573532,27.501762703835524,37.47026151214323,29.267578599098872
"FC","2026-06-19","96.8","-1.95","5.08","Misiorowski, Jacob",573262,694819,,"ball",,,,,14,,"R","L","R","ATL","MIL","B",,,2,1,2026,"0.14","0.55",1.6830923569977025,1.477491121302022,,,,1,5,"Bot",,,,,,,9.486462984551055,-140.69892339727656,-5.277932433486744,-0.16780995793167364,29.63811300856365,-23.82433985413923,3.125221457,1.577214567,,,,"99.6",2534,"7.7",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.77",,,,,,,,37,4,"Cutter",0,1,0,1,1,0,0,1,"Strategic","Standard",216,"0.011","0.129",,,,,"-0.129",,-1,-1,0.386,0.386,24,35,24,36,2,1,7,2,7,3,"1.87","-0.14","0.14","30.7",,,,,
"CU","2026-06-19","88.3","-1.78","5.43","Misiorowski, Jacob",573262,694819,,"ball",,,,,11,,"R","L","R","ATL","MIL","B",,,1,1,2026,"0.38","-0.55",-1.371945520639216,3.5882906155594294,,,,1,5,"Bot",,,,,,,0.1834893697977224,-128.61316793718777,2.9609342805857737,4.1853304504479585,24.387930729665616,-39.113867655880746,3.125221457,1.577214567,,,,"90.3",1950,"7.3",824910,661388,683734,668930,687401,806198,694192,669003,663368,"53.2",,,,,,,,37,3,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",38,"0.005","0.056",,,,,"-0.056",,-1,-1,0.381,0.381,24,35,24,36,2,1,7,2,7,3,"3.45","-0.38","0.38","35.6",,,,,
"FF","2026-06-19","101","-1.77","5.14","Misiorowski, Jacob",573262,694819,,"called_strike",,,,,5,,"R","L","R","ATL","MIL","S",,,1,0,2026,"-0.68","1.27",0.14253591076299144,2.1801125693655345,,,,1,5,"Bot",,,,,,,7.106149640314426,-146.85529997349184,-5.947856642394566,-11.496242802652578,34.44683999646844,-12.553565252206194,3.125221457,1.577214567,,,,"103.8",2534,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.72",,,,,,,,37,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",223,"-0.005","-0.05",,,,,"0.05",,-1,-1,0.386,0.386,24,35,24,36,2,1,7,2,7,3,"0.97","0.68","-0.68","28.3",,,,,
"FF","2026-06-19","100.4","-1.83","5.29","Misiorowski, Jacob",573262,694819,,"ball",,,,,11,,"R","L","R","ATL","MIL","B",,,0,0,2026,"-0.76","1.31",-0.7432532862309186,3.3659455876514146,,,,1,5,"Bot",,,,,,,4.941497148309868,-146.0991938259453,-3.027266087400694,-12.098230451225676,34.77900502423366,-12.980339885157255,3.125221457,1.577214567,,,,"103.1",2628,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.72",,,,,,,,37,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0.004","0.041",,,,,"-0.041",,-1,-1,0.382,0.382,24,35,24,36,2,1,7,2,7,3,"0.96","0.76","-0.76","31.6",,,,,
"FC","2026-06-19","97.6","-1.91","5.09","Misiorowski, Jacob",663586,694819,"field_out","hit_into_play",,,,,13,"Austin Riley lines out to second baseman Brice Turang.","R","R","R","ATL","MIL","X",4,"line_drive",0,0,2026,"-0.05","0.54",-0.01819480196246731,1.195247178756921,,,,0,5,"Bot",145.16,140.59,,,,,5.264533356537009,-141.9472616940643,-6.146029783139281,-1.827497661271501,32.1327028915833,-23.672544724028683,3.273540026,1.652066929,158,"76.6",13,"100.3",2545,"7.8",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.73",0.474,0.46,"0",1,0,0,4,36,1,"Cutter",0,1,0,1,1,0,0,1,"Strategic","Standard",215,"-0.033","-0.265","75.4","7.9",,0.552,"0.265","88.0",-1,-1,0.415,0.415,24,29,24,29,2,1,7,2,7,1,"1.85","0.05","0.05","28.6",7.50963928089722,-6.106949720775057,41.18259330186629,37.43153755620664,37.94544912898987
"FF","2026-06-19","101.7","-1.67","5.34","Misiorowski, Jacob",643289,694819,"field_out","hit_into_play",,,,,2,"Mauricio Dubón flies out to right fielder Blake Perkins.","R","R","R","ATL","MIL","X",9,"fly_ball",1,2,2026,"-0.7","1.41",0.13938675888025764,2.9521927931529897,,,,2,4,"Bot",184,127,,,,,6.865955780620767,-147.8516763432544,-4.728041988392222,-11.941774584501179,35.93732863977617,-10.632347162287228,3.17085794,1.600246063,244,"83.4",48,"103.8",2718,"7.5",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.98",0.009,0.008,"0",1,0,0,3,31,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",218,"-0.01","-0.177","66.0","6.9",,0.01,"0.177","88.0",-1,-1,0.372,0.372,24,31,24,32,2,1,7,2,7,1,"0.81","0.7","0.7","30.0",0.08483223315008617,12.922644606495306,20.205784216378152,39.478053436451894,17.286799345274314
"SL","2026-06-19","89.3","-2.06","5.05","Misiorowski, Jacob",643289,694819,,"foul",,,,,9,,"R","R","R","ATL","MIL","S",,,1,1,2026,"0.25","-0.35",0.4042401046392874,1.7387002725548983,,,,2,4,"Bot",,,,,,,5.594167441504806,-129.93071636132643,-1.1592448074436599,1.6155452141280269,28.164762482842754,-36.11230853662637,3.17085794,1.600246063,1,"68.8",-56,"91.4",2626,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.88",,,,,,,,31,3,"Slider",0,1,0,1,1,0,0,1,"Strategic","Standard",42,"-0.003","-0.07","59.5","7.8",,,"0.07","88.0",-1,-1,0.375,0.375,24,31,24,32,2,1,7,2,7,1,"3.22","-0.25","-0.25","34.5",10.138924591618967,-6.074694035666167,24.752292838403665,40.636307744475126,27.66793250404054
"FF","2026-06-19","101.6","-1.65","5.31","Misiorowski, Jacob",643289,694819,,"foul",,,,,12,,"R","R","R","ATL","MIL","S",,,1,0,2026,"-0.83","1.34",0.2348031482211419,3.560604543352768,,,,2,4,"Bot",,,,,,,7.392481310801624,-147.81914723833367,-2.8005328252219073,-13.85326769227089,32.22400815300024,-11.985406276143383,3.17085794,1.600246063,242,"80.4",25,"104.2",2658,"7.5",824910,661388,683734,668930,687401,806198,694192,669003,663368,"53.01",,,,,,,,31,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",218,"-0.003","-0.055","64.5","6.4",,,"0.055","88.0",-1,-1,0.378,0.378,24,31,24,32,2,1,7,2,7,1,"0.85","0.83","0.83","31.7",-10.60303965187999,21.55060379649679,19.529435531292055,38.924712408331715,10.951732274050514
"SL","2026-06-19","90.9","-1.82","5.17","Misiorowski, Jacob",643289,694819,,"ball",,,,,14,,"R","R","R","ATL","MIL","B",,,0,0,2026,"0.21","-0.34",0.24835652514235257,1.420714535667095,,,,2,4,"Bot",,,,,,,4.74052875968401,-132.49635769071736,-2.671186760634412,1.6661937021524567,23.778068807116725,-35.94423320032612,3.17085794,1.600246063,,,,"93.4",2604,"7.3",824910,661388,683734,668930,687401,806198,694192,669003,663368,"53.19",,,,,,,,31,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",61,"0.002","0.043",,,,,"-0.043",,-1,-1,0.376,0.376,24,31,24,32,2,1,7,2,7,1,"3.06","-0.21","-0.21","28.2",,,,,
"FF","2026-06-19","103.6","-1.78","5.3","Misiorowski, Jacob",642086,694819,"strikeout","called_strike",,,,,8,"Dominic Smith called out on strikes.","R","L","R","ATL","MIL","S",2,,0,2,2026,"-0.72","1.33",0.2756699885079219,1.8039412060716384,,,,1,4,"Bot",,,,,,,7.765818439133678,-150.59953934395577,-8.11361836266966,-12.786439855721193,32.526123389482414,-10.156821705946431,3.176123688,1.602903543,,,,"106.4",2737,"7.5",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.97",,0,"0",1,0,0,,30,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",218,"-0.013","-0.166",,,,,"0.166",,-1,-1,0.389,0.389,24,31,24,31,2,1,7,2,7,1,"0.78","0.72","-0.72","34.7",,,,,
"FF","2026-06-19","101.8","-1.85","5.32","Misiorowski, Jacob",642086,694819,,"swinging_strike",,,,,11,,"R","L","R","ATL","MIL","S",,,0,1,2026,"-0.83","1.37",-0.38558801605983706,3.5175053427384104,,,,1,4,"Bot",,,,,,,6.224762975013165,-148.1651430923059,-3.0650842951577024,-13.622735492553968,33.14650160490592,-11.459369067952196,3.176123688,1.602903543,,,,"104.6",2676,"7.6",824910,661388,683734,668930,687401,806198,694192,669003,663368,"52.9",,,,,,,,30,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",220,"-0.006","-0.055","52.2","5.0","3.219517488",,"0.055",,-1,-1,0.395,0.395,24,31,24,31,2,1,7,2,7,1,"0.82","0.83","-0.83","30.4",-9.931625676881207,37.12913470548509,26.81300716226575,41.62064481128203,8.229418455916345
